"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000161642",152.172751290606,0.311745191935498,0.148064698533346,2.10546602278253,0.035250761938298,0.0624807474336436,"ZNF385A","25946","zinc finger protein 385A"
"ENSG00000113211",17.3232534581413,0.927998531546048,0.440899333799815,2.10478551543331,0.0353099825755551,0.0625781961465153,"PCDHB6","56130","protocadherin beta 6"
"ENSG00000095015",189.740836355536,-0.281986741503331,0.13398183464079,-2.10466398119825,0.0353205679312692,0.0625894378162318,"MAP3K1","4214","mitogen-activated protein kinase kinase kinase 1"
"ENSG00000180532",1.27852418643607,3.70431725152513,1.76115013558517,2.10335120026227,0.0354350808839594,0.0627848184654662,"ZSCAN4","201516","zinc finger and SCAN domain containing 4"
"ENSG00000167257",271.70350812068,0.246688415050256,0.117289001120603,2.10325275766137,0.0354436807161273,0.0627925150439171,"RNF214","257160","ring finger protein 214"
"ENSG00000070087",3746.99375074386,-0.103757608455043,0.0493378758357734,-2.10300112636408,0.0354656710304736,0.0628239296894714,"PFN2","5217","profilin 2"
"ENSG00000218891",402.38237738418,0.199631185523576,0.0949376553082582,2.10276085790598,0.0354866791980779,0.0628535972255032,"ZNF579","163033","zinc finger protein 579"
"ENSG00000136463",253.344595581742,-0.252434436951801,0.12005925817483,-2.10258201482643,0.035502323454347,0.0628737582817712,"TACO1","51204","translational activator of cytochrome c oxidase I"
"ENSG00000114999",1275.93341949386,-0.126766155141805,0.0602923226505808,-2.10252565449282,0.0355072547804596,0.0628749444348176,"TTL","150465","tubulin tyrosine ligase"
"ENSG00000174672",21.3308147573201,0.83000535478241,0.395016646463748,2.10119082882392,0.0356242181546045,0.0630744887379137,"BRSK2","9024","BR serine/threonine kinase 2"
"ENSG00000196172",24.0850804414786,0.764029626447088,0.3636480978489,2.10101367494173,0.0356397658443968,0.0630944450765816,"ZNF681","148213","zinc finger protein 681"
"ENSG00000160785",586.571438027615,-0.17194448961364,0.0818614482836982,-2.10043302700621,0.03569076627148,0.0631695736047764,"SLC25A44","9673","solute carrier family 25 member 44"
"ENSG00000154743",75.9327178339068,-0.428694310632182,0.204096113019709,-2.10045308697665,0.0356890032934553,0.0631695736047764,"TSEN2","80746","tRNA splicing endonuclease subunit 2"
"ENSG00000102030",431.273754198332,-0.192058473425742,0.0914559801843767,-2.10001000523475,0.0357279610024737,0.0632278201547916,"NAA10","8260","N-alpha-acetyltransferase 10, NatA catalytic subunit"
"ENSG00000166153",6.67612805152166,-1.53032031918847,0.728740769356802,-2.09995156513496,0.0357331020213927,0.0632293340397732,"DEPDC4","120863","DEP domain containing 4"
"ENSG00000162241",48.3702750098025,0.540520339086004,0.257447976341147,2.09953228907791,0.0357700045525026,0.0632870424712344,"SLC25A45","283130","solute carrier family 25 member 45"
"ENSG00000196937",1254.04090759853,0.12650278230241,0.0602658199758095,2.09908008143236,0.0358098419821527,0.0633499290892903,"FAM3C","10447","FAM3 metabolism regulating signaling molecule C"
"ENSG00000131475",642.065088377392,-0.161654608140457,0.0770259310760215,-2.09870372071076,0.0358430264891635,0.0634010325885527,"VPS25","84313","vacuolar protein sorting 25 homolog"
"ENSG00000112983",688.934956071772,-0.153960454560842,0.0733655446336481,-2.09853897125205,0.0358575610419014,0.0634191387691456,"BRD8","10902","bromodomain containing 8"
"ENSG00000172183",16.7045295141298,0.950778212572281,0.453136729223631,2.09821484610455,0.0358861707337359,0.0634621314881384,"ISG20","3669","interferon stimulated exonuclease gene 20"
"ENSG00000214941",101.970997904586,0.389157080848194,0.185485733317632,2.09804319657182,0.0359013296782406,0.0634813300662467,"ZSWIM7","125150","zinc finger SWIM-type containing 7"
"ENSG00000167612",2.02977372952283,3.27293634357282,1.56006202464698,2.09795270435703,0.0359093235464272,0.0634878561538631,"ANKRD33","341405","ankyrin repeat domain 33"
"ENSG00000160803",851.453546403756,0.14252479421451,0.0679505729244584,2.09747744692244,0.0359513315866925,0.0635545106913564,"UBQLN4","56893","ubiquilin 4"
"ENSG00000143382",190.553456876324,0.293095640767004,0.139760832864944,2.09712288313444,0.0359826987923633,0.0636023407191239,"ADAMTSL4","54507","ADAMTS like 4"
"ENSG00000166478",300.203517020446,0.225194542910866,0.10742131333825,2.09636743317194,0.0360496090409184,0.0637129769752887,"ZNF143","7702","zinc finger protein 143"
"ENSG00000145439",148.272230907879,-0.321203756269014,0.153269250383286,-2.09568295966587,0.0361103244692963,0.063812639504132,"CBR4","84869","carbonyl reductase 4"
"ENSG00000082213",396.016562801678,0.204019098594711,0.0974237491664458,2.09414131913719,0.0362473932643936,0.0640471904458518,"C5orf22","55322","chromosome 5 open reading frame 22"
"ENSG00000188785",104.18949033009,-0.376584077756835,0.179910726945547,-2.09317189780915,0.0363338123981829,0.0641922007092313,"ZNF548","147694","zinc finger protein 548"
"ENSG00000175787",14.4956606061063,-1.01269971158651,0.483846895627782,-2.09301686284988,0.0363476492747538,0.0642089580219968,"ZNF169","169841","zinc finger protein 169"
"ENSG00000184357",1.18967429517707,-3.79816210954149,1.81502133199761,-2.0926267050323,0.0363824907493833,0.0642628119856819,"H1-5","3009","H1.5 linker histone, cluster member"
"ENSG00000196456",95.4578911535699,-0.389227694606095,0.186072843115028,-2.0918028020106,0.0364561596167621,0.0643852261175135,"ZNF775","285971","zinc finger protein 775"
"ENSG00000164344",1.30089788185071,3.72436411618573,1.78052567976217,2.09172165193551,0.0364634224809005,0.0643903453361109,"KLKB1","3818","kallikrein B1"
"ENSG00000166960",2.00723804916043,3.27541152380066,1.56667430274223,2.09067801652681,0.0365569369252286,0.0645477557916255,"CCDC178","374864","coiled-coil domain containing 178"
"ENSG00000257365",104.244021141519,-0.38223110662554,0.1828391790478,-2.09053173732317,0.0365700605158809,0.0645632012506051,"FNTB","2342","farnesyltransferase, CAAX box, beta"
"ENSG00000144681",4.54332590628111,-1.96121861544727,0.938171515291232,-2.09046915567294,0.0365756763194962,0.0645653898561674,"STAC","6769","SH3 and cysteine rich domain"
"ENSG00000141378",287.428765269192,0.234242804148948,0.112108593730258,2.0894277267678,0.0366692374993646,0.0647228053673436,"PTRH2","51651","peptidyl-tRNA hydrolase 2"
"ENSG00000197903",577.951322767165,-0.18309369515952,0.0876373396292498,-2.08922014216883,0.0366879110919439,0.064748019168725,"H2BC12","85236","H2B clustered histone 12"
"ENSG00000140382",373.84232737843,-0.205811327202121,0.0985140530742653,-2.08915703678306,0.0366935894396047,0.0647502952507986,"HMG20A","10363","high mobility group 20A"
"ENSG00000127311",43.8396764059077,-0.576518513255273,0.275968747629284,-2.08907174528953,0.0367012653269692,0.0647560952683693,"HELB","92797","DNA helicase B"
"ENSG00000124787",102.389980936558,-0.38380134000671,0.183741116536217,-2.08881576014076,0.0367243111625854,0.064789009553125,"RPP40","10799","ribonuclease P/MRP subunit p40"
"ENSG00000075303",102.218769037407,-0.423081262626221,0.202597582438725,-2.08828386564869,0.0367722359892925,0.0648658022221451,"SLC25A40","55972","solute carrier family 25 member 40"
"ENSG00000157353",103.05010025952,-0.366514419890291,0.175620898610807,-2.08696358343162,0.0368914265159563,0.0650682733791296,"FCSK","197258","fucose kinase"
"ENSG00000160223",1.25615049102143,3.68474512058394,1.76610569853474,2.08636726762222,0.036945367621121,0.0651556244181233,"ICOSLG","23308","inducible T cell costimulator ligand"
"ENSG00000188811",81.7150201653364,0.41728467817005,0.200063772145,2.08575832443874,0.0370005202643872,0.0652450909502532,"NHLRC3","387921","NHL repeat containing 3"
"ENSG00000158545",765.074522684279,-0.162202801887481,0.0778309558789123,-2.08403969931748,0.0371565563059823,0.0655124081905429,"ZC3H18","124245","zinc finger CCCH-type containing 18"
"ENSG00000181404",72.171791000353,0.444408741216855,0.213350423567071,2.0829991044154,0.0372513051931486,0.0656716163005991,"WASHC1","100287171","WASH complex subunit 1"
"ENSG00000142102",75.4830722390623,0.439891808768946,0.211229830289247,2.08252692418765,0.0372943662287849,0.0657396749509548,"PGGHG","80162","protein-glucosylgalactosylhydroxylysine glucosidase"
"ENSG00000172336",294.267218759826,-0.220962922143999,0.106115840499669,-2.08228028071537,0.037316876014512,0.0657714954865739,"POP7","10248","POP7 homolog, ribonuclease P/MRP subunit"
"ENSG00000120798",223.89574826762,0.257973799713925,0.123945986770304,2.08134048093062,0.0374027523581473,0.0659149794902179,"NR2C1","7181","nuclear receptor subfamily 2 group C member 1"
"ENSG00000158286",16.6793288692637,-0.928163910622393,0.446358637365825,-2.07941290460947,0.0375794154126127,0.0662184037976457,"RNF207","388591","ring finger protein 207"
"ENSG00000074181",3388.30680816313,0.106851481061246,0.0514044205139388,2.07864382076387,0.0376501001208284,0.0663350342945668,"NOTCH3","4854","notch receptor 3"
"ENSG00000106733",64.6327742659816,-0.462280733219062,0.222410629999391,-2.07850107353379,0.037663232125895,0.0663423265025615,"NMRK1","54981","nicotinamide riboside kinase 1"
"ENSG00000161996",142.076315265956,0.331739630963193,0.159603292327953,2.07852623918016,0.0376609167339895,0.0663423265025615,"WDR90","197335","WD repeat domain 90"
"ENSG00000105556",624.613706385319,0.167336415991061,0.0805118127376588,2.07840825216932,0.0376717733009251,0.0663494500754267,"MIER2","54531","MIER family member 2"
"ENSG00000148660",709.190703587152,-0.155639612211085,0.0748903518391638,-2.0782331553915,0.0376878897271595,0.0663699122743509,"CAMK2G","818","calcium/calmodulin dependent protein kinase II gamma"
"ENSG00000232434",82.8950438407196,-0.404474174306408,0.194654145409584,-2.07791194713747,0.0377174699377528,0.0664140770332504,"AJM1","389813","apical junction component 1 homolog"
"ENSG00000162086",193.693460900787,0.275871650677228,0.13281316024014,2.07714092623369,0.0377885542143661,0.0665313041621429,"ZNF75A","7627","zinc finger protein 75a"
"ENSG00000090316",1114.4688121223,-0.126880019531371,0.0610921508187876,-2.07686286750198,0.0378142177868861,0.0665685442343058,"MAEA","10296","macrophage erythroblast attacher, E3 ubiquitin ligase"
"ENSG00000185862",2.75278775487278,-2.8744267038823,1.3852630254879,-2.07500427788426,0.0379861382994282,0.0668632169493872,"EVI2B","2124","ecotropic viral integration site 2B"
"ENSG00000100567",1115.28892275082,0.133602584411413,0.0644021041593812,2.07450651116579,0.0380322946813735,0.0669364756923517,"PSMA3","5684","proteasome 20S subunit alpha 3"
"ENSG00000163162",534.118661736913,0.193440147026104,0.0932519515970279,2.07438175516178,0.0380438703953469,0.0669488625731092,"RNF149","284996","ring finger protein 149"
"ENSG00000085231",213.32085288924,-0.265655793660156,0.128075935830933,-2.07420536837486,0.0380602418786469,0.0669696849943419,"AK6","102157402","adenylate kinase 6"
"ENSG00000134215",8.33337161249026,-1.37361283838748,0.662263292359297,-2.07411894066182,0.0380682659240084,0.0669758162941593,"VAV3","10451","vav guanine nucleotide exchange factor 3"
"ENSG00000114446",617.075855052531,-0.165596017911415,0.0798421345859966,-2.07404296954329,0.0380753203554513,0.066980240434521,"IFT57","55081","intraflagellar transport 57"
"ENSG00000173409",191.661936588325,-0.271330201990443,0.130833780584597,-2.07385432705586,0.0380928418918768,0.0670030745437232,"ARV1","64801","ARV1 homolog, fatty acid homeostasis modulator"
"ENSG00000100342",26.3333615898811,-0.73803006278834,0.355929162339929,-2.07353074959193,0.0381229124582204,0.067047973585479,"APOL1","8542","apolipoprotein L1"
"ENSG00000171984",27.3089035393447,0.729344288335646,0.351907516731682,2.07254535256701,0.0382146113259006,0.0672012366510534,"SHLD1","149840","shieldin complex subunit 1"
"ENSG00000165046",63.1838365529192,0.464943743351301,0.224389852504123,2.07203551391771,0.0382621293533802,0.0672687626882473,"LETM2","137994","leucine zipper and EF-hand containing transmembrane protein 2"
"ENSG00000103528",1.23690625590757,3.6688737968947,1.77063344005476,2.07206851169671,0.0382590523717336,0.0672687626882473,"SYT17","51760","synaptotagmin 17"
"ENSG00000124370",72.8876235320919,-0.454576066499516,0.219500619782231,-2.07095573101573,0.0383629332521858,0.0674379503398962,"MCEE","84693","methylmalonyl-CoA epimerase"
"ENSG00000130038",2.55833293599187,-2.81966708471396,1.36204664845431,-2.07016924707667,0.0384364980428141,0.0675592199337241,"CRACR2A","84766","calcium release activated channel regulator 2A"
"ENSG00000140365",501.47907142374,-0.176102117169915,0.0850892793956808,-2.06961580143378,0.0384883371432638,0.0676422782860886,"COMMD4","54939","COMM domain containing 4"
"ENSG00000130518",13.9427844376315,1.05512614182999,0.509876821176993,2.06937459795555,0.0385109483204506,0.0676739556360087,"IQCN","80726","IQ motif containing N"
"ENSG00000206561",3.84663540050766,2.12614669746772,1.02790253714619,2.06843219141247,0.0385994007507139,0.0678213122157953,"COLQ","8292","collagen like tail subunit of asymmetric acetylcholinesterase"
"ENSG00000096872",186.925656221241,0.271943218417241,0.131477905004599,2.06835679658669,0.0386064846138938,0.0678256815900678,"IFT74","80173","intraflagellar transport 74"
"ENSG00000082458",265.24435078038,-0.232298660830612,0.112319500358892,-2.06819528299497,0.0386216636467909,0.0678442702041615,"DLG3","1741","discs large MAGUK scaffold protein 3"
"ENSG00000130382",1567.62016812399,0.123770819037207,0.0598504835528629,2.06800031829127,0.0386399931678285,0.0678683879997788,"MLLT1","4298","MLLT1 super elongation complex subunit"
"ENSG00000112851",2001.24306979891,0.119676413855926,0.0578774003728976,2.06775724349858,0.0386628560907956,0.0679004617026066,"ERBIN","55914","erbb2 interacting protein"
"ENSG00000069424",137.964257926444,0.330236441806728,0.159723560373327,2.06754996592146,0.0386823611091881,0.0679266312550537,"KCNAB2","8514","potassium voltage-gated channel subfamily A regulatory beta subunit 2"
"ENSG00000135974",289.828727762368,0.229192181072505,0.110909356116725,2.06648193711715,0.038782996231035,0.0680825221652941,"C2orf49","79074","chromosome 2 open reading frame 49"
"ENSG00000131966",992.116529613716,0.144616273716194,0.0699804321097858,2.0665244462812,0.0387789865543763,0.0680825221652941,"ACTR10","55860","actin related protein 10"
"ENSG00000101190",145.903470156096,-0.307694252444359,0.148899140445651,-2.06646090449843,0.0387849802629319,0.0680825221652941,"TCFL5","10732","transcription factor like 5"
"ENSG00000134996",455.232225502689,-0.182326725477142,0.0883314537615439,-2.06412005817706,0.0390063346161174,0.0684629384875323,"OSTF1","26578","osteoclast stimulating factor 1"
"ENSG00000130309",4523.08492141591,-0.0919723604401732,0.0445592205113215,-2.06404778595274,0.0390131858400468,0.0684668185897527,"COLGALT1","79709","collagen beta(1-O)galactosyltransferase 1"
"ENSG00000147118",67.4448552016731,0.481243739896298,0.233169996653413,2.06391794314611,0.0390254971771817,0.0684730607704595,"ZNF182","7569","zinc finger protein 182"
"ENSG00000197191",13.0850345633331,1.08587156262946,0.526122897859478,2.06391238063828,0.0390260246725494,0.0684730607704595,"CYSRT1","375791","cysteine rich tail 1"
"ENSG00000166289",81.012159596009,0.425670118190981,0.206560549804584,2.06075225203305,0.0393266818628734,0.0689923738650218,"PLEKHF1","79156","pleckstrin homology and FYVE domain containing 1"
"ENSG00000136950",729.762210944948,-0.154768902729452,0.0751202695236943,-2.06028151537229,0.0393716359909727,0.0690630266806338,"ARPC5L","81873","actin related protein 2/3 complex subunit 5 like"
"ENSG00000081665",65.7644170641932,0.453818039150393,0.220569244431634,2.05748557701141,0.0396395408815497,0.0695247011610063,"ZNF506","440515","zinc finger protein 506"
"ENSG00000101160",1008.44504060958,-0.133995319754115,0.0651477275283359,-2.05679192257066,0.0397062454008812,0.0696334178823964,"CTSZ","1522","cathepsin Z"
"ENSG00000163517",167.017690633013,-0.289227711007259,0.140660367195027,-2.05621325164211,0.0397619655162019,0.0697228475429097,"HDAC11","79885","histone deacetylase 11"
"ENSG00000176595",13.9857597235126,1.00720562646298,0.489868627747024,2.0560729334623,0.0397754867185574,0.069738268692287,"KBTBD11","9920","kelch repeat and BTB domain containing 11"
"ENSG00000100129",2040.1523547275,-0.102103676616058,0.0496669793491012,-2.05576578149414,0.0398050978126996,0.0697818931949347,"EIF3L","51386","eukaryotic translation initiation factor 3 subunit L"
